id,status,daysLeft
297,inoculated,0
98,inoculated,0
808,healthy,0
544,healthy,0
301,inoculated,0
302,inoculated,0
338,inoculated,0
304,inoculated,0
305,inoculated,0
306,inoculated,0
307,inoculated,0
308,inoculated,0
840,inoculated,0
310,inoculated,0
311,inoculated,0
312,inoculated,0
313,inoculated,0
866,healthy,0
370,inoculated,0
728,inoculated,0
317,inoculated,0
855,inoculated,0
319,inoculated,0
320,inoculated,0
917,healthy,0
936,inoculated,0
323,healthy,0
324,inoculated,0
325,healthy,0
326,inoculated,0
327,healthy,0
328,inoculated,0
329,inoculated,0
330,inoculated,0
331,inoculated,0
332,healthy,0
333,inoculated,0
334,healthy,0
335,inoculated,0
336,inoculated,0
563,inoculated,0
849,inoculated,0
427,inoculated,0
3,inoculated,0
341,inoculated,0
342,healthy,0
343,inoculated,0
344,inoculated,0
345,inoculated,0
346,inoculated,0
347,inoculated,0
348,inoculated,0
349,healthy,0
649,inoculated,0
765,inoculated,0
309,healthy,0
831,inoculated,0
354,inoculated,0
355,inoculated,0
691,inoculated,0
357,healthy,0
358,healthy,0
719,healthy,0
950,inoculated,0
361,inoculated,0
362,inoculated,0
363,healthy,0
364,healthy,0
365,inoculated,0
893,healthy,0
367,healthy,0
368,inoculated,0
615,inoculated,0
315,healthy,0
371,inoculated,0
687,inoculated,0
456,healthy,0
89,healthy,0
375,inoculated,0
376,inoculated,0
31,inoculated,0
378,inoculated,0
379,healthy,0
13,inoculated,0
381,healthy,0
73,inoculated,0
383,inoculated,0
140,inoculated,0
941,healthy,0
386,inoculated,0
387,inoculated,0
388,inoculated,0
389,healthy,0
995,inoculated,0
391,healthy,0
392,inoculated,0
393,inoculated,0
394,inoculated,0
395,inoculated,0
806,inoculated,0
397,healthy,0
398,healthy,0
399,inoculated,0
19,inoculated,0
471,inoculated,0
998,inoculated,0
403,inoculated,0
404,inoculated,0
405,inoculated,0
406,inoculated,0
807,inoculated,0
408,inoculated,0
171,inoculated,0
385,inoculated,0
411,inoculated,0
412,inoculated,0
413,inoculated,0
414,inoculated,0
415,inoculated,0
416,healthy,0
417,inoculated,0
418,inoculated,0
587,inoculated,0
796,inoculated,0
421,inoculated,0
136,inoculated,0
423,inoculated,0
424,healthy,0
425,inoculated,0
426,inoculated,0
196,inoculated,0
428,healthy,0
429,inoculated,0
430,inoculated,0
431,healthy,0
432,inoculated,0
433,healthy,0
839,healthy,0
882,inoculated,0
436,inoculated,0
122,inoculated,0
438,inoculated,0
439,healthy,0
440,inoculated,0
441,inoculated,0
442,healthy,0
443,inoculated,0
444,inoculated,0
445,inoculated,0
446,healthy,0
447,inoculated,0
657,healthy,0
449,inoculated,0
864,inoculated,0
451,inoculated,0
452,inoculated,0
453,healthy,0
871,inoculated,0
455,inoculated,0
373,healthy,0
457,inoculated,0
764,inoculated,0
459,inoculated,0
460,inoculated,0
461,inoculated,0
462,inoculated,0
463,healthy,0
464,inoculated,0
465,healthy,0
466,inoculated,0
467,inoculated,0
717,inoculated,0
469,healthy,0
470,inoculated,0
401,inoculated,0
472,inoculated,0
473,healthy,0
474,inoculated,0
475,inoculated,0
476,inoculated,0
477,inoculated,0
478,inoculated,0
479,healthy,0
480,healthy,0
126,healthy,0
828,inoculated,0
483,healthy,0
149,inoculated,0
874,inoculated,0
486,inoculated,0
52,inoculated,0
488,inoculated,0
205,inoculated,0
490,inoculated,0
491,inoculated,0
542,healthy,0
924,healthy,0
925,inoculated,0
832,inoculated,0
380,inoculated,0
497,inoculated,0
715,inoculated,0
499,inoculated,0
500,inoculated,0
501,inoculated,0
502,healthy,0
503,inoculated,0
504,inoculated,0
505,inoculated,0
506,healthy,0
507,inoculated,0
706,healthy,0
509,inoculated,0
510,inoculated,0
511,healthy,0
512,healthy,0
179,inoculated,0
621,inoculated,0
351,inoculated,0
419,inoculated,0
517,inoculated,0
518,healthy,0
519,inoculated,0
520,inoculated,0
377,healthy,0
522,inoculated,0
523,inoculated,0
524,healthy,0
525,healthy,0
526,healthy,0
527,healthy,0
528,inoculated,0
529,inoculated,0
530,inoculated,0
531,inoculated,0
532,inoculated,0
802,inoculated,0
534,inoculated,0
77,inoculated,0
536,inoculated,0
241,inoculated,0
538,healthy,0
539,inoculated,0
540,inoculated,0
541,healthy,0
492,inoculated,0
543,inoculated,0
300,inoculated,0
935,inoculated,0
546,inoculated,0
791,inoculated,0
745,inoculated,0
549,inoculated,0
877,inoculated,0
551,inoculated,0
552,healthy,0
117,healthy,0
554,inoculated,0
555,healthy,0
556,inoculated,0
557,inoculated,0
558,inoculated,0
559,inoculated,0
560,healthy,0
561,healthy,0
256,inoculated,0
867,inoculated,0
564,healthy,0
160,inoculated,0
566,inoculated,0
64,healthy,0
568,inoculated,0
569,inoculated,0
570,inoculated,0
553,inoculated,0
770,recovered,0
573,inoculated,0
574,healthy,0
575,inoculated,0
576,inoculated,0
577,sick,0
607,recovered,0
579,inoculated,0
580,inoculated,0
581,inoculated,0
582,inoculated,0
583,inoculated,0
658,inoculated,0
585,inoculated,0
586,inoculated,0
516,healthy,0
588,healthy,0
589,healthy,0
590,healthy,0
591,inoculated,0
592,healthy,0
593,healthy,0
211,healthy,0
595,inoculated,0
596,inoculated,0
774,healthy,0
598,inoculated,0
212,inoculated,0
619,inoculated,0
154,inoculated,0
602,inoculated,0
603,inoculated,0
604,healthy,0
204,inoculated,0
299,inoculated,0
578,inoculated,0
608,inoculated,0
609,inoculated,0
610,inoculated,0
296,inoculated,0
420,inoculated,0
613,healthy,0
614,inoculated,0
369,inoculated,0
616,inoculated,0
617,inoculated,0
618,inoculated,0
772,inoculated,0
201,inoculated,0
422,healthy,0
210,inoculated,0
623,inoculated,0
535,inoculated,0
625,inoculated,0
626,inoculated,0
627,inoculated,0
628,inoculated,0
629,inoculated,0
38,inoculated,0
631,healthy,0
632,inoculated,0
910,healthy,0
634,inoculated,0
775,healthy,0
636,healthy,0
637,inoculated,0
670,inoculated,0
639,healthy,0
640,inoculated,0
643,inoculated,0
642,inoculated,0
724,recovered,0
175,inoculated,0
645,healthy,0
23,inoculated,0
647,inoculated,0
533,inoculated,0
350,inoculated,0
650,inoculated,0
651,inoculated,0
652,inoculated,0
653,healthy,0
0,inoculated,0
655,healthy,0
353,inoculated,0
4,healthy,0
584,healthy,0
659,inoculated,0
660,inoculated,0
661,inoculated,0
303,inoculated,0
374,inoculated,0
664,inoculated,0
665,inoculated,0
666,inoculated,0
667,inoculated,0
668,inoculated,0
669,inoculated,0
159,healthy,0
671,healthy,0
672,inoculated,0
852,inoculated,0
674,inoculated,0
931,inoculated,0
294,inoculated,0
677,inoculated,0
678,inoculated,0
679,inoculated,0
776,inoculated,0
681,inoculated,0
682,inoculated,0
889,inoculated,0
684,healthy,0
685,inoculated,0
686,healthy,0
372,inoculated,0
688,inoculated,0
689,healthy,0
276,inoculated,0
237,healthy,0
692,healthy,0
638,inoculated,0
694,inoculated,0
360,inoculated,0
923,inoculated,0
697,inoculated,0
698,healthy,0
699,healthy,0
700,healthy,0
481,healthy,0
751,healthy,0
850,inoculated,0
704,inoculated,0
886,inoculated,0
597,inoculated,0
854,inoculated,0
708,inoculated,0
928,inoculated,0
823,healthy,0
1,inoculated,0
712,inoculated,0
214,inoculated,0
714,inoculated,0
498,healthy,0
144,inoculated,0
5,inoculated,0
718,inoculated,0
359,healthy,0
720,inoculated,0
721,inoculated,0
722,inoculated,0
723,inoculated,0
641,inoculated,0
725,healthy,0
726,inoculated,0
727,inoculated,0
316,inoculated,0
648,healthy,0
730,inoculated,0
508,inoculated,0
176,inoculated,0
6,inoculated,0
734,inoculated,0
790,healthy,0
736,inoculated,0
737,healthy,0
738,inoculated,0
747,inoculated,0
740,inoculated,0
991,inoculated,0
952,inoculated,0
709,inoculated,0
744,inoculated,0
548,inoculated,0
746,inoculated,0
739,inoculated,0
748,inoculated,0
833,inoculated,0
750,healthy,0
702,healthy,0
74,inoculated,0
753,inoculated,0
777,healthy,0
755,inoculated,0
756,inoculated,0
169,healthy,0
758,inoculated,0
759,inoculated,0
760,inoculated,0
761,inoculated,0
762,inoculated,0
763,inoculated,0
693,healthy,0
515,inoculated,0
766,inoculated,0
767,healthy,0
768,healthy,0
769,inoculated,0
572,inoculated,0
267,inoculated,0
926,inoculated,0
274,inoculated,0
731,inoculated,0
969,inoculated,0
933,inoculated,0
754,healthy,0
778,inoculated,0
779,healthy,0
272,inoculated,0
781,inoculated,0
782,inoculated,0
783,healthy,0
784,healthy,0
785,healthy,0
786,inoculated,0
787,healthy,0
788,inoculated,0
789,inoculated,0
934,inoculated,0
820,inoculated,0
792,inoculated,0
612,inoculated,0
752,healthy,0
37,inoculated,0
662,inoculated,0
797,healthy,0
675,inoculated,0
959,inoculated,0
800,inoculated,0
801,inoculated,0
180,inoculated,0
565,healthy,0
804,inoculated,0
186,inoculated,0
396,inoculated,0
407,inoculated,0
606,inoculated,0
809,inoculated,0
810,healthy,0
811,inoculated,0
812,inoculated,0
813,inoculated,0
814,healthy,0
815,inoculated,0
816,inoculated,0
898,inoculated,0
818,inoculated,0
819,healthy,0
547,healthy,0
821,inoculated,0
695,healthy,0
710,inoculated,0
749,inoculated,0
825,healthy,0
826,healthy,0
827,inoculated,0
482,inoculated,0
829,healthy,0
81,inoculated,0
656,inoculated,0
495,inoculated,0
824,inoculated,0
878,healthy,0
835,inoculated,0
836,inoculated,0
837,inoculated,0
132,inoculated,0
434,healthy,0
352,healthy,0
841,inoculated,0
842,healthy,0
843,inoculated,0
844,inoculated,0
845,inoculated,0
846,inoculated,0
53,healthy,0
848,inoculated,0
856,inoculated,0
703,healthy,0
851,healthy,0
673,inoculated,0
35,inoculated,0
25,inoculated,0
318,inoculated,0
793,inoculated,0
857,inoculated,0
254,inoculated,0
859,inoculated,0
860,inoculated,0
861,healthy,0
862,recovered,0
42,inoculated,0
275,inoculated,0
865,healthy,0
314,inoculated,0
104,healthy,0
965,healthy,0
869,healthy,0
870,inoculated,0
454,inoculated,0
872,inoculated,0
873,inoculated,0
485,inoculated,0
875,healthy,0
876,inoculated,0
550,healthy,0
834,healthy,0
879,inoculated,0
880,inoculated,0
881,healthy,0
435,inoculated,0
883,inoculated,0
95,inoculated,0
190,inoculated,0
705,healthy,0
887,inoculated,0
888,inoculated,0
683,inoculated,0
890,inoculated,0
891,inoculated,0
892,inoculated,0
963,inoculated,0
894,inoculated,0
138,inoculated,0
896,healthy,0
897,inoculated,0
817,inoculated,0
278,inoculated,0
951,inoculated,0
901,inoculated,0
101,inoculated,0
903,healthy,0
904,inoculated,0
905,inoculated,0
906,inoculated,0
907,inoculated,0
908,inoculated,0
909,inoculated,0
49,inoculated,0
911,inoculated,0
912,healthy,0
948,inoculated,0
914,inoculated,0
915,inoculated,0
916,inoculated,0
321,healthy,0
918,inoculated,0
125,inoculated,0
920,inoculated,0
921,healthy,0
690,inoculated,0
696,inoculated,0
987,inoculated,0
494,inoculated,0
600,healthy,0
288,inoculated,0
743,inoculated,0
929,healthy,0
930,inoculated,0
798,inoculated,0
932,inoculated,0
680,healthy,0
735,inoculated,0
94,inoculated,0
174,inoculated,0
437,inoculated,0
287,inoculated,0
594,inoculated,0
940,healthy,0
263,healthy,0
942,inoculated,0
943,inoculated,0
944,inoculated,0
945,inoculated,0
946,inoculated,0
947,inoculated,0
496,inoculated,0
949,inoculated,0
822,inoculated,0
900,inoculated,0
742,inoculated,0
953,inoculated,0
954,inoculated,0
955,inoculated,0
92,inoculated,0
957,inoculated,0
958,healthy,0
93,inoculated,0
960,healthy,0
961,inoculated,0
962,healthy,0
282,healthy,0
964,inoculated,0
868,healthy,0
966,inoculated,0
967,inoculated,0
67,healthy,0
989,inoculated,0
990,inoculated,0
971,inoculated,0
972,inoculated,0
973,inoculated,0
974,inoculated,0
975,inoculated,0
976,inoculated,0
977,inoculated,0
978,inoculated,0
979,healthy,0
980,inoculated,0
981,inoculated,0
982,inoculated,0
983,inoculated,0
644,inoculated,0
985,inoculated,0
202,healthy,0
146,healthy,0
988,inoculated,0
635,inoculated,0
410,healthy,0
741,inoculated,0
992,inoculated,0
993,inoculated,0
994,inoculated,0
239,inoculated,0
996,healthy,0
997,inoculated,0
402,inoculated,0
999,inoculated,0
