id,status,daysLeft
192,recovered,0
698,healthy,0
935,healthy,0
630,healthy,0
146,healthy,0
449,healthy,0
796,recovered,0
977,healthy,0
863,recovered,0
880,recovered,0
152,recovered,0
153,recovered,0
670,recovered,0
930,recovered,0
623,healthy,0
30,healthy,0
830,recovered,0
134,recovered,0
388,recovered,0
655,recovered,0
335,healthy,0
223,healthy,0
222,healthy,0
533,healthy,0
910,recovered,0
281,healthy,0
155,recovered,0
687,healthy,0
345,recovered,0
996,recovered,0
781,recovered,0
874,healthy,0
978,recovered,0
380,recovered,0
809,healthy,0
372,healthy,0
850,recovered,0
945,healthy,0
775,recovered,0
995,healthy,0
366,healthy,0
138,healthy,0
316,healthy,0
485,healthy,0
693,healthy,0
804,recovered,0
364,recovered,0
189,recovered,0
219,recovered,0
581,healthy,0
77,recovered,0
161,recovered,0
199,healthy,0
609,healthy,0
838,healthy,0
558,recovered,0
916,healthy,0
512,healthy,0
170,healthy,0
98,recovered,0
358,recovered,0
853,recovered,0
228,healthy,0
808,recovered,0
346,healthy,0
797,recovered,0
650,healthy,0
574,healthy,0
827,recovered,0
205,healthy,0
489,healthy,0
901,healthy,0
398,recovered,0
538,healthy,0
952,recovered,0
179,healthy,0
719,recovered,0
315,healthy,0
362,healthy,0
391,recovered,0
250,healthy,0
208,recovered,0
985,recovered,0
167,healthy,0
547,healthy,0
320,healthy,0
422,healthy,0
75,recovered,0
425,healthy,0
905,healthy,0
779,healthy,0
377,healthy,0
204,recovered,0
651,healthy,0
589,healthy,0
264,recovered,0
122,healthy,0
868,recovered,0
521,healthy,0
484,recovered,0
964,healthy,0
327,healthy,0
696,healthy,0
683,healthy,0
119,healthy,0
290,healthy,0
749,healthy,0
846,healthy,0
468,healthy,0
95,healthy,0
937,healthy,0
770,recovered,0
459,healthy,0
342,healthy,0
657,recovered,0
282,recovered,0
180,recovered,0
503,recovered,0
791,recovered,0
576,recovered,0
545,healthy,0
63,healthy,0
799,recovered,0
705,recovered,0
69,recovered,0
42,sick,0
970,sick,1
607,healthy,0
821,healthy,0
354,recovered,0
56,healthy,0
762,healthy,0
428,healthy,0
865,recovered,0
257,healthy,0
584,recovered,0
80,recovered,0
759,healthy,0
490,healthy,0
826,recovered,0
709,healthy,0
690,healthy,0
753,healthy,0
259,healthy,0
150,recovered,0
276,recovered,0
479,healthy,0
457,recovered,0
7,healthy,0
939,healthy,0
32,recovered,0
321,recovered,0
450,recovered,0
906,recovered,0
247,healthy,0
798,healthy,0
298,healthy,0
848,healthy,0
498,recovered,0
857,recovered,0
300,healthy,0
613,recovered,0
44,recovered,0
922,healthy,0
79,healthy,0
527,recovered,0
19,healthy,0
309,healthy,0
531,healthy,0
444,healthy,0
431,healthy,0
313,healthy,0
314,healthy,0
842,healthy,0
218,recovered,0
394,recovered,0
635,healthy,0
5,recovered,0
943,healthy,0
302,healthy,0
817,healthy,0
198,recovered,0
543,recovered,0
682,recovered,0
486,recovered,0
491,recovered,0
877,healthy,0
39,healthy,0
333,healthy,0
403,healthy,0
869,healthy,0
183,recovered,0
834,healthy,0
787,healthy,0
28,sick,0
617,recovered,0
45,sick,1
566,recovered,0
307,recovered,0
582,recovered,0
369,recovered,0
482,healthy,0
293,healthy,0
794,recovered,0
426,healthy,0
325,healthy,0
594,healthy,0
820,healthy,0
619,healthy,0
200,healthy,0
435,healthy,0
488,recovered,0
578,recovered,0
972,healthy,0
14,recovered,0
168,healthy,0
311,healthy,0
744,recovered,0
801,recovered,0
370,recovered,0
220,healthy,0
49,healthy,0
367,healthy,0
249,healthy,0
213,recovered,0
108,recovered,0
447,healthy,0
254,healthy,0
175,healthy,0
954,healthy,0
260,recovered,0
88,recovered,0
911,healthy,0
375,recovered,0
677,healthy,0
471,healthy,0
472,recovered,0
203,healthy,0
446,healthy,0
481,recovered,0
279,healthy,0
106,healthy,0
832,healthy,0
386,healthy,0
672,healthy,0
600,recovered,0
464,healthy,0
556,healthy,0
405,healthy,0
492,recovered,0
752,recovered,0
393,recovered,0
747,recovered,0
324,healthy,0
644,healthy,0
841,healthy,0
128,healthy,0
807,recovered,0
197,healthy,0
401,healthy,0
210,healthy,0
252,healthy,0
36,recovered,0
711,healthy,0
764,healthy,0
984,healthy,0
810,healthy,0
229,recovered,0
511,healthy,0
811,healthy,0
96,healthy,0
889,recovered,0
270,healthy,0
741,healthy,0
654,healthy,0
126,healthy,0
20,recovered,0
120,healthy,0
688,recovered,0
129,healthy,0
989,healthy,0
621,recovered,0
356,recovered,0
898,healthy,0
40,healthy,0
946,healthy,0
443,healthy,0
383,healthy,0
78,recovered,0
526,healthy,0
963,healthy,0
261,healthy,0
434,healthy,0
632,healthy,0
255,healthy,0
360,healthy,0
351,healthy,0
708,healthy,0
57,healthy,0
212,recovered,0
442,healthy,0
363,healthy,0
513,healthy,0
196,healthy,0
899,healthy,0
132,healthy,0
226,healthy,0
912,recovered,0
462,healthy,0
888,recovered,0
416,recovered,0
430,healthy,0
275,recovered,0
633,recovered,0
268,healthy,0
949,healthy,0
567,recovered,0
518,recovered,0
72,healthy,0
110,recovered,0
931,recovered,0
825,recovered,0
71,healthy,0
921,healthy,0
885,healthy,0
299,recovered,0
571,healthy,0
661,recovered,0
887,healthy,0
371,healthy,0
681,healthy,0
53,recovered,0
758,recovered,0
308,recovered,0
135,healthy,0
740,healthy,0
802,recovered,0
382,recovered,0
389,recovered,0
438,healthy,0
586,healthy,0
164,healthy,0
987,recovered,0
986,recovered,0
583,recovered,0
933,healthy,0
262,recovered,0
67,recovered,0
903,healthy,0
292,healthy,0
277,healthy,0
493,recovered,0
441,recovered,0
41,healthy,0
660,recovered,0
432,healthy,0
190,recovered,0
508,healthy,0
202,healthy,0
130,healthy,0
412,healthy,0
907,healthy,0
602,healthy,0
967,healthy,0
312,recovered,0
433,recovered,0
595,healthy,0
961,recovered,0
994,healthy,0
552,healthy,0
585,healthy,0
38,healthy,0
691,healthy,0
739,healthy,0
649,healthy,0
66,healthy,0
702,healthy,0
47,healthy,0
772,healthy,0
737,healthy,0
763,healthy,0
530,healthy,0
456,healthy,0
163,recovered,0
606,healthy,0
274,recovered,0
754,recovered,0
723,recovered,0
467,healthy,0
973,healthy,0
532,healthy,0
396,recovered,0
919,healthy,0
878,recovered,0
113,healthy,0
133,healthy,0
720,recovered,0
399,healthy,0
534,healthy,0
410,healthy,0
35,recovered,0
408,healthy,0
384,healthy,0
157,recovered,0
773,recovered,0
417,recovered,0
840,recovered,0
835,recovered,0
900,healthy,0
82,recovered,0
692,recovered,0
111,healthy,0
671,recovered,0
605,recovered,0
580,healthy,0
557,healthy,0
83,recovered,0
317,recovered,0
783,healthy,0
495,recovered,0
983,recovered,0
959,recovered,0
789,recovered,0
805,recovered,0
177,healthy,0
814,healthy,0
236,healthy,0
368,healthy,0
413,recovered,0
385,healthy,0
573,recovered,0
713,recovered,0
94,recovered,0
685,healthy,0
892,healthy,0
4,recovered,0
974,healthy,0
414,healthy,0
647,healthy,0
745,recovered,0
420,healthy,0
112,recovered,0
241,recovered,0
475,recovered,0
555,healthy,0
615,healthy,0
329,healthy,0
823,recovered,0
496,healthy,0
736,healthy,0
181,healthy,0
593,healthy,0
845,healthy,0
411,healthy,0
861,recovered,0
269,healthy,0
140,healthy,0
89,healthy,0
419,healthy,0
726,healthy,0
743,healthy,0
956,healthy,0
870,healthy,0
896,healthy,0
636,healthy,0
523,healthy,0
785,healthy,0
700,healthy,0
238,healthy,0
947,healthy,0
504,healthy,0
854,recovered,0
318,recovered,0
866,recovered,0
673,recovered,0
159,recovered,0
667,recovered,0
105,healthy,0
599,healthy,0
494,recovered,0
944,healthy,0
445,healthy,0
624,recovered,0
872,recovered,0
359,healthy,0
474,healthy,0
352,healthy,0
701,healthy,0
194,recovered,0
287,healthy,0
497,recovered,0
565,healthy,0
680,healthy,0
118,recovered,0
757,recovered,0
618,healthy,0
191,recovered,0
278,healthy,0
776,healthy,0
837,healthy,0
860,recovered,0
993,healthy,0
265,recovered,0
145,recovered,0
638,healthy,0
338,healthy,0
965,healthy,0
256,recovered,0
611,healthy,0
549,healthy,0
424,healthy,0
548,recovered,0
59,recovered,0
478,recovered,0
330,healthy,0
569,healthy,0
506,recovered,0
765,healthy,0
627,recovered,0
626,recovered,0
715,healthy,0
663,recovered,0
712,recovered,0
645,healthy,0
656,recovered,0
975,recovered,0
465,healthy,0
148,recovered,0
237,recovered,0
904,healthy,0
551,healthy,0
721,recovered,0
436,healthy,0
427,healthy,0
981,recovered,0
520,healthy,0
920,healthy,0
54,recovered,0
285,healthy,0
248,healthy,0
570,healthy,0
27,healthy,0
460,recovered,0
948,recovered,0
151,recovered,0
938,healthy,0
294,healthy,0
774,recovered,0
731,recovered,0
968,healthy,0
16,recovered,0
339,healthy,0
469,healthy,0
379,healthy,0
554,recovered,0
58,healthy,0
928,recovered,0
962,recovered,0
862,recovered,0
751,recovered,0
123,healthy,0
139,healthy,0
323,recovered,0
778,healthy,0
591,recovered,0
114,recovered,0
466,healthy,0
662,recovered,0
102,recovered,0
418,healthy,0
926,healthy,0
451,healthy,0
640,healthy,0
608,healthy,0
546,healthy,0
524,recovered,0
240,healthy,0
93,healthy,0
915,healthy,0
519,healthy,0
653,healthy,0
337,healthy,0
452,recovered,0
725,recovered,0
224,healthy,0
409,healthy,0
568,healthy,0
381,recovered,0
258,healthy,0
507,recovered,0
733,recovered,0
766,healthy,0
392,recovered,0
25,healthy,0
936,healthy,0
828,recovered,0
17,healthy,0
70,healthy,0
87,recovered,0
699,healthy,0
729,recovered,0
517,healthy,0
550,healthy,0
703,healthy,0
246,healthy,0
858,recovered,0
454,healthy,0
639,recovered,0
641,healthy,0
91,healthy,0
940,healthy,0
361,healthy,0
234,healthy,0
951,healthy,0
816,healthy,0
710,healthy,0
917,recovered,0
768,healthy,0
771,recovered,0
233,healthy,0
616,healthy,0
590,healthy,0
612,healthy,0
158,recovered,0
525,healthy,0
852,recovered,0
21,recovered,0
658,recovered,0
980,healthy,0
539,healthy,0
902,healthy,0
306,recovered,0
769,recovered,0
348,recovered,0
357,healthy,0
86,recovered,0
923,recovered,0
103,healthy,0
470,recovered,0
502,recovered,0
440,healthy,0
243,recovered,0
141,recovered,0
510,healthy,0
1,healthy,0
289,healthy,0
439,recovered,0
404,healthy,0
184,healthy,0
666,recovered,0
24,healthy,0
908,healthy,0
855,recovered,0
188,healthy,0
216,recovered,0
76,recovered,0
894,recovered,0
716,healthy,0
800,recovered,0
674,healthy,0
955,recovered,0
790,recovered,0
477,recovered,0
601,healthy,0
540,healthy,0
542,recovered,0
332,healthy,0
101,recovered,0
51,healthy,0
37,healthy,0
171,healthy,0
173,healthy,0
365,recovered,0
62,recovered,0
642,recovered,0
575,recovered,0
340,healthy,0
684,healthy,0
288,recovered,0
883,recovered,0
988,healthy,0
166,healthy,0
55,recovered,0
833,healthy,0
239,healthy,0
74,healthy,0
185,healthy,0
631,healthy,0
29,recovered,0
876,recovered,0
186,healthy,0
301,healthy,0
750,recovered,0
704,healthy,0
836,healthy,0
529,healthy,0
81,recovered,0
839,healthy,0
160,healthy,0
251,healthy,0
761,healthy,0
376,recovered,0
461,healthy,0
784,recovered,0
695,recovered,0
897,healthy,0
336,healthy,0
193,recovered,0
273,healthy,0
304,recovered,0
760,recovered,0
537,healthy,0
458,healthy,0
522,healthy,0
560,recovered,0
971,healthy,0
969,healthy,0
812,healthy,0
629,healthy,0
755,recovered,0
587,healthy,0
326,healthy,0
10,recovered,0
966,healthy,0
349,healthy,0
437,healthy,0
818,healthy,0
214,recovered,0
231,healthy,0
614,healthy,0
822,healthy,0
509,healthy,0
734,healthy,0
856,recovered,0
676,healthy,0
26,healthy,0
415,recovered,0
979,healthy,0
350,healthy,0
960,recovered,0
882,recovered,0
795,recovered,0
678,healthy,0
727,recovered,0
646,healthy,0
100,healthy,0
659,healthy,0
147,recovered,0
730,recovered,0
305,recovered,0
679,recovered,0
603,recovered,0
652,healthy,0
286,healthy,0
847,healthy,0
756,healthy,0
628,healthy,0
535,healthy,0
893,healthy,0
334,healthy,0
12,healthy,0
263,recovered,0
453,healthy,0
738,healthy,0
169,healthy,0
421,healthy,0
201,recovered,0
788,healthy,0
373,healthy,0
296,healthy,0
732,recovered,0
52,recovered,0
914,healthy,0
718,recovered,0
620,recovered,0
328,healthy,0
918,healthy,0
561,healthy,0
15,healthy,0
891,recovered,0
6,recovered,0
829,healthy,0
976,healthy,0
206,recovered,0
844,healthy,0
722,recovered,0
272,healthy,0
929,recovered,0
374,healthy,0
34,recovered,0
395,recovered,0
341,healthy,0
668,recovered,0
879,recovered,0
941,healthy,0
117,recovered,0
871,recovered,0
187,recovered,0
957,healthy,0
884,healthy,0
665,recovered,0
864,recovered,0
515,recovered,0
353,healthy,0
516,healthy,0
92,healthy,0
217,recovered,0
559,recovered,0
165,healthy,0
230,healthy,0
867,recovered,0
953,healthy,0
934,healthy,0
423,healthy,0
689,healthy,0
610,healthy,0
253,recovered,0
664,recovered,0
22,healthy,0
378,recovered,0
387,recovered,0
267,recovered,0
455,recovered,0
406,healthy,0
295,healthy,0
84,healthy,0
104,healthy,0
742,recovered,0
706,healthy,0
536,healthy,0
50,recovered,0
815,healthy,0
637,healthy,0
0,healthy,0
207,healthy,0
925,healthy,0
562,recovered,0
528,recovered,0
402,recovered,0
707,recovered,0
767,healthy,0
97,recovered,0
592,healthy,0
992,healthy,0
48,recovered,0
881,recovered,0
242,recovered,0
913,healthy,0
990,healthy,0
390,recovered,0
9,healthy,0
73,recovered,0
355,healthy,0
786,recovered,0
303,healthy,0
232,healthy,0
331,healthy,0
782,healthy,0
